year,month,zipcode,avg_hours,count
2025,9,10016,6760.4,11
2025,9,10017,6373.74,1
2025,9,10018,6404.98,4
2025,9,10019,8541.49,16
2025,9,10021,7417.66,6
2025,9,10022,7775.64,7
2025,9,10023,7143.15,7
2025,9,10024,7053.68,12
2025,9,10025,6380.38,11
2025,9,10026,6518.7,20
2025,9,10027,6241.3,17
2025,9,10028,7097.49,6
2025,9,10029,7095.5,10
2025,9,10030,6729.32,9
2025,9,10031,6592.4,18
2025,9,10032,7065.71,28
2025,9,10033,7251.27,25
2025,9,10034,6402.43,6
2025,9,10035,6460.82,7
2025,9,10036,6570.99,5
2025,9,10037,6339.59,5
2025,9,10038,6174.48,1
2025,9,10039,6505.62,27
2025,9,10040,6864.08,10
2025,9,10065,6420.5,3
2025,9,10075,6614.85,4
2025,9,10103,6148.74,4
2025,9,10121,6186.76,1
2025,9,10128,6457.24,7
2025,9,10171,9539.8,1
2025,9,10301,9230.26,6
2025,9,10302,12450.58,2
2025,9,10303,10272.85,2
2025,9,10304,8480.6,2
2025,9,10305,8561.88,17
2025,9,10306,8380.48,17
2025,9,10307,9371.13,4
2025,9,10308,10762.41,11
2025,9,10309,10469.97,11
2025,9,10310,8518.59,1
2025,9,10312,9600.62,25
2025,9,10314,8660.68,34
2025,9,10451,7922.78,9
2025,9,10452,10271.62,6
2025,9,10453,7338.88,1
2025,9,10454,6459.93,1
2025,9,10455,8102.93,4
2025,9,10456,7000.76,3
2025,9,10457,8989.52,3
2025,9,10458,7893.46,4
2025,9,10459,8875.76,6
2025,9,10460,8079.21,2
2025,9,10461,9171.6,5
2025,9,10462,6658.52,20
2025,9,10463,7578.06,8
2025,9,10464,8601.19,2
2025,9,10466,10691.42,4
2025,9,10467,7934.14,14
2025,9,10468,7428.71,5
2025,9,10469,11142.3,4
2025,9,10471,7895.18,3
2025,9,10472,6429.63,7
2025,9,10473,7295.51,4
2025,9,10474,7836.04,2
2025,9,11001,8934.14,6
2025,9,11004,9632.37,2
2025,9,11101,9250.41,9
2025,9,11102,9592.13,16
2025,9,11103,10378.74,2
2025,9,11104,10143.05,27
2025,9,11105,9847.42,34
2025,9,11106,9538.54,2
2025,9,11201,9238.92,5
2025,9,11203,10523.02,15
2025,9,11204,9959.94,6
2025,9,11205,10271.15,5
2025,9,11206,9506.05,6
2025,9,11207,9773.31,20
2025,9,11208,10429.8,12
2025,9,11209,9456.29,12
2025,9,11210,9928.9,13
2025,9,11211,9282.65,9
2025,9,11212,10377.04,10
2025,9,11213,11926.78,9
2025,9,11214,9161.82,8
2025,9,11215,8801.5,36
2025,9,11216,10812.81,14
2025,9,11217,9473.5,5
2025,9,11218,9547.46,7
2025,9,11219,10309.26,13
2025,9,11220,9052.52,19
2025,9,11221,9735.21,24
2025,9,11222,8747.91,11
2025,9,11223,10171.17,19
2025,9,11224,10402.64,2
2025,9,11225,9839.47,10
2025,9,11226,9509.77,22
2025,9,11228,9309.42,24
2025,9,11229,9164.7,14
2025,9,11230,9167.58,17
2025,9,11231,9480.82,2
2025,9,11232,10241.83,5
2025,9,11233,11228.41,8
2025,9,11234,8934.48,24
2025,9,11235,10308.72,10
2025,9,11236,10048.04,16
2025,9,11237,9041.8,7
2025,9,11238,9024.12,14
2025,9,11249,9676.15,8
2025,9,11354,10492.04,9
2025,9,11355,9873.51,11
2025,9,11356,9986.09,11
2025,9,11357,9253.79,13
2025,9,11358,9585.94,12
2025,9,11360,9706.55,3
2025,9,11361,9573.5,22
2025,9,11362,10115.5,2
2025,9,11363,6530.78,1
2025,9,11364,10345.61,8
2025,9,11365,10375.6,7
2025,9,11366,10381.91,3
2025,9,11367,10263.8,9
2025,9,11368,9754.24,18
2025,9,11369,8253.17,12
2025,9,11370,8401.16,5
2025,9,11372,9803.67,11
2025,9,11373,9843.68,20
2025,9,11374,9579.29,6
2025,9,11375,10306.55,20
2025,9,11377,9916.65,16
2025,9,11378,8026.36,5
2025,9,11379,10477.29,68
2025,9,11385,8807.97,13
2025,9,11411,10010.57,9
2025,9,11412,8449.9,5
2025,9,11413,9232.0,16
2025,9,11414,11115.02,1
2025,9,11416,7442.19,2
2025,9,11417,9007.96,2
2025,9,11418,7787.06,14
2025,9,11419,7602.17,50
2025,9,11420,10517.21,9
2025,9,11421,9010.51,13
2025,9,11422,9838.41,8
2025,9,11423,8932.27,9
2025,9,11426,9907.46,16
2025,9,11427,8927.5,11
2025,9,11428,9230.04,7
2025,9,11429,7942.5,2
2025,9,11430,7682.95,12
2025,9,11432,9958.15,12
2025,9,11433,10433.1,6
2025,9,11434,11016.56,15
2025,9,11435,7959.61,4
2025,9,11691,9732.58,6
2025,9,11692,10035.83,1
2025,9,11693,10322.31,4
2025,9,11694,10804.1,1
2025,9,ALL,8833.81,1748
2025,10,11214,8760.0,1
2025,10,ALL,8760.0,1
2025,11,11370,8765.93,1
2025,11,ALL,8765.93,1
2025,12,11102,9243.47,1
2025,12,ALL,9243.47,1
